id	whg_pid	title	ccodes	lon	lat	added	matches
amh_201c	6598941	Anguilla, unnamed fort		-63.034773	18.231634	[{'id': 'wd:Q104534141', 'coordinates': [[-63.0348, 18.2316]]}]	wd:Q104534141;wd:Q104534141
amh_300c	6598942	Anthonio, fort 	TW	121.432971	25.17541	[]	wd:Q104534214
amh_138c	6598943	Arguin, unnamed fort		-16.447695	20.612005	[]	wd:Q104534095
amh_290c	6598944	Arraial do Bom Jesus, fort	BR	-34.930833	-8.056389	[]	wd:Q104534209
amh_554c	6598945	Bangkalan, fort	ID	112.75099	-7.02436	[]	
amh_186c	6598946	Barbuda, fort				[]	
amh_190c	6598947	Barcadera, fort				[]	
amh_79c	6598948	Barneveld, fort	ID	127.48187	-0.624048	[]	wd:Q104534056
amh_241c	6598949	Barretta, fort	BR	-34.881349	-8.091267	[]	wd:Q104534176
amh_8942c	6598950	Batavia, batterij 		129.869079	-4.518846	[]	wd:Q104534271
amh_16c	6598951	Batavia, kasteel	ID	106.811354	-6.127672	[]	wd:Q2586938
amh_8772c	6598952	Batavia, stadsmuur van	ID	106.80903	-6.12741	[]	wd:Q104534226
amh_286c	6598953	Batenburg, fort	ID	106.81437	-6.142628	[]	wd:Q104534207
amh_123c	6598954	Batenstein, fort	GH	-1.921191	4.821631	[]	wd:Q472588
amh_178c	6598955	Beekenburg, fort	CW	-68.861938	12.072513	[]	wd:Q5027351
amh_3c	6598956	Beeverwijk, fort		128.765269	-3.646295	[]	wd:Q104534005
amh_270c	6598957	Aan de baai, fort		-62.96666667	17.46666667	[]	wd:Q104534194
amh_140c	6598958	Aardenburgh, fort	AO	13.223051	-8.807725	[]	wd:Q1408988
amh_226c	6598959	Adriaensz., fort				[]	
amh_99c	6598960	Altingburg, fort	MY	101.244892	3.341437	[]	wd:Q104534073
amh_1c	6598961	Amersfoort, fort	ID	128.3	-3.55	[]	wd:Q104533993
amh_113c	6598962	Amsterdam, fort 	GH	-1.114697	5.182842	[]	wd:Q478784
amh_164c	6598963	Amsterdam, fort 	CW	-68.934204	12.104625	[]	wd:Q2424320
amh_2c	6598964	Amsterdam, fort 		128.083173	-3.582671	[]	wd:Q2651405
amh_281c	6598965	Amsterdam, fort 				[]	
amh_71c	6598966	Amsterdam, fort 	ID	124.9166667	1.533333333	[]	wd:Q104534050
amh_154c	6598967	Amsterdam, fort 		-74.013736	40.704014	[]	wd:Q104534105
amh_272c	6598968	Amsterdam, fort 		-62.992575	17.486185	[]	wd:Q104534503
amh_180c	6598969	Amsterdam, fort 		-63.059528	18.014832	[]	wd:Q104534481
amh_101c	6598970	Amsterdam, pakhuis 	TH	100.5	13.73333333	[]	wd:Q104534074
amh_260c	6598971	Andries, fort	GY	-57.51666667	6.266666667	[]	wd:Q104534189
amh_474c	6598972	Angke, fort	ID	106.775969	-6.143392	[]	wd:Q17507355
amh_182c	6598973	Bel Air, schietpost		-63.059275	18.027483	[]	wd:Q104534128
amh_13c	6598974	Belgica, fort 		129.898894	-4.526072	[]	wd:Q4982061
amh_90c	6598975	Belvidere, fort	ID	112.75	-7.233333333	[]	wd:Q104534066
amh_213c	6598976	Bennet, fort	TT	-60.78579	11.207319	[]	wd:Q104534153
amh_8867c	6598977	Bergen, fort	US	-74.066047	40.729412	[]	wd:Q104534244
amh_8781c	6598978	Beschermer, fort De 	ID	109.675787	-6.879292	[]	wd:Q104534235
amh_134c	6598979	Beschermingh, fort 	ID	108.594249	-6.746968	[]	wd:Q104534092
amh_9036c	6598980	Beversreede, fort	US	-75.21689	39.901858	[]	wd:Q2754717
amh_8887c	6598981	Beverwijck, fort 	US	-73.75082	42.648851	[]	wd:Q104534257
amh_128c	6598982	Blekenburg, fort				[]	
amh_244c	6598983	Bona Ventura, fort	BR	-35.4	-9.033333333	[]	wd:Q104534179
amh_271c	6598984	Bouillé, fort		-62.985121	17.474488	[]	wd:Q104534195
amh_258c	6598985	Brandwacht, fort 	GY	-57.6454	5.986284	[]	wd:Q104534188
amh_307c	6598986	Brandwagt, post 		-54.721986	5.981403	[]	wd:Q104534217
amh_8869c	6598987	Brooklyn, fort		-73.998355	40.69715	[]	wd:Q104534246
amh_228c	6598988	Brun, fort do	BR	-34.870863	-8.05286	[]	wd:Q104534164
amh_179c	6598989	Bullebaai, fort	CW	-69.01175	12.169736	[]	wd:Q104534125
amh_229c	6598990	Buraco, fort	BR	-34.88333333	-8.1	[]	wd:Q104534166
amh_252c	6598991	Burt, fort		-64.614539	18.4129	[]	wd:Q5470873
amh_184c	6598992	Cabajé, fort				[]	
amh_8919c	6598993	Camocim, fort				[]	
amh_285c	6598994	Carganto, fort	ID	120.185788	-5.555493	[]	wd:Q104534206
amh_109c	6598995	Carolina, fort	ID	120.19725	-5.557834	[]	wd:Q104534080
amh_144c	6598996	Carolusburg, fort	GH	-1.241147	5.103562	[]	wd:Q104534098
amh_185c	6598997	Carpata, fort		-68.352054	12.220083	[]	wd:Q104534130
amh_160c	6598998	Casimir, fort	US	-75.55914	39.663402	[]	wd:Q7886287
amh_217c	6598999	Catharina, fort		-34.840265	-6.969086	[]	wd:Q104534157
amh_30c	6599000	Ceith, fort 		128.02878	-3.59173	[]	wd:Q104534023
amh_222c	6599001	Ceulen, fort	BR	-35.194992	-5.756375	[]	wd:Q3304114
amh_51c	6599002	Chavonis, fort		18.421893	-33.90662	[]	wd:Q104534037
amh_191c	6599003	Chitchie, fort		-62.97929	17.468362	[]	wd:Q104534133
amh_158c	6599004	Christina, fort 	US	-75.538326	39.73744	[]	wd:Q2063470
amh_9220c	6599005	Cobo, fort		127.403805	0.757109	[]	wd:Q104534281
amh_193c	6599006	Coculusbaai, fort				[]	
amh_117c	6599007	Coenraadsburg, fort		-1.350873	5.084794	[]	wd:Q478471
amh_10310c	6599008	Collenburg, fort 		-68.830342	12.050862	[]	wd:Q104534288
amh_59c	6599009	Colombo, kasteel		79.84611111	6.934166667	[]	wd:Q104534043
amh_8866c	6599010	Communipaw, fort	US	-74.06668	40.713997	[]	wd:Q104534243
amh_157c	6599011	Compagniesfort Whorekill	US	-75.146304	38.779151	[]	wd:Q104534107
amh_262c	6599012	Concordia post, fort bij	GY	-57.5	5.716666667	[]	wd:Q104534190
amh_105c	6599013	Concordia, fort 		129.949438	-4.551057	[]	wd:Q104534078
amh_92c	6599014	Concordia, fort 		123.574844	-10.162786	[]	wd:Q10283788
amh_209c	6599015	Concordiabaai, fort		-62.973741	17.501282	[]	wd:Q104534149
amh_82c	6599016	Coornhoop, fort	ZA	18.472198	-33.939531	[]	wd:Q104534061
amh_208c	6599017	Corre Correbaai, fort		-62.946946	17.481401	[]	wd:Q104534148
amh_175c	6599018	Crabbebaai, fort		-69.150396	12.317944	[]	wd:Q104534122
amh_114c	6599019	Crevecoeur, fort		-0.20815	5.53865	[]	wd:Q2424003
amh_69c	6599020	Cronenburg, fort		100.566667	-1.35	[]	wd:Q104534048
amh_10535c	6599021	Dauphin, fort le 		-58.163586	6.822301	[]	wd:Q104534290
amh_11c	6599022	Defensie, fort	ID	127.11405	-3.38499	[]	wd:Q104534012
amh_108c	6599023	Defensie, fort 				[]	
amh_24c	6599024	Delfft, fort 		128.5972222	-3.562222222	[]	wd:Q104534018
amh_41c	6599025	Delfshaven, fort		127.151667	-8.074167	[]	wd:Q104534031
amh_8758c	6599026	Delft, fort 		128.62813	-3.58386	[]	wd:Q104534225
amh_10c	6599027	Den Bosch, fort		128.175644	-3.216483	[]	wd:Q104534011
amh_72c	6599028	Den Briel, fort 	ID	127.412445	-1.56926	[]	wd:Q104534051
amh_36c	6599029	Dender, fort		129.951917	-4.5352	[]	wd:Q104534028
amh_133c	6599030	Dieren, fort	ID	106.803393	-6.121332	[]	wd:Q104534091
amh_9025c	6599031	Dodinga, fort	ID	127.644875	0.857313	[]	wd:Q104534273
amh_198c	6599032	Dolin, fort		-62.96666667	17.46666667	[]	wd:Q104534138
amh_239c	6599033	Domburg, fort	BR	-34.959033	-8.372811	[]	wd:Q104534174
amh_73c	6599034	Doornenburg, fort		125.36057	2.745672	[]	wd:Q104534052
amh_146c	6599035	Dorothea, fort	GH	-2.03565	4.7526505	[]	wd:Q700023
amh_80c	6599036	Duinhoop, fort	ZA	18.465538	-33.919265	[]	wd:Q104534057
amh_4c	6599037	Duurstede, fort		128.65875	-3.57549	[]	wd:Q2433724
amh_234c	6599038	Effogados, fort de	BR	-34.88333333	-8.1	[]	wd:Q104534170
amh_8883c	6599039	Elfsborg, fort 	US	-75.52555	39.548333	[]	wd:Q104534253
amh_145c	6599040	Elise Carthago, fort	GH	-2.267565	4.893	[]	wd:Q104534100
amh_230c	6599041	Ernest, fort	BR	-34.876866	-8.060992	[]	wd:Q104534167
amh_8868c	6599042	Flatbush, fort	US	-73.959506	40.649832	[]	wd:Q104534245
amh_206c	6599043	Four Gun Battery		-62.987956	17.484059	[]	wd:Q104534146
amh_22c	6599044	Frederick, fort	LK	81.21666667	8.566666667	[]	wd:Q3070381
amh_232c	6599045	Frederik Hendrik, fort 	BR	-34.880868	-8.071758	[]	wd:Q104534169
amh_81c	6599046	Frederik Hendrik, fort 	MU	57.722747	-20.37521	[]	wd:Q104534059
amh_205c	6599047	Frederik, fort 		-62.971589	17.465262	[]	wd:Q104534145
amh_104c	6599048	Fredrik Hendrik, fort 		123.065811	-8.43478	[]	wd:Q104534077
amh_52c	6599049	Gelderland, fort 	IN	80.316321	13.4194	[]	wd:Q104534038
amh_10538c	6599050	Gelderland, fort 		-63.054875	18.044035	[]	wd:Q104534295
amh_148c	6599051	Goede Hoop, fort 	GH	-1.101812	5.186752	[]	wd:Q104534465
amh_121c	6599052	Goede Hoop, fort 	GH	-0.489729	5.387507	[]	wd:Q104534082
amh_15c	6599053	Goede Hoop, kasteel de 	ZA	18.427674	-33.925694	[]	wd:Q1049562
amh_53c	6599054	Goet Begin, fort	ID	110.639677	-6.891151	[]	wd:Q104534039
amh_54c	6599055	Goet Gevolgh, fort	ID	112.6333333	-7.2	[]	wd:Q104534040
amh_8926c	6599056	Goiana, fort	BR	-35.010723	-7.562803	[]	wd:Q104534264
amh_8862c	6599057	Governors Island, fort		-74.016175	40.69122	[]	wd:Q104534239
amh_166c	6599058	Graaf van Buren, fort 	CW	-68.913817	12.096563	[]	wd:Q104534113
amh_8864c	6599059	Gravesend, fort	US	-73.973545	40.595226	[]	wd:Q104534241
amh_8891c	6599060	Greenbush, fort 	US	-73.7494	42.634573	[]	wd:Q104534261
amh_119c	6599061	Groot Fredericksborg, fort	GH	-2.134009	4.791114	[]	wd:Q104534081
amh_298c	6599062	Groote Tanjong				[]	
amh_77c	6599063	Gustavus, fort	IN	88.391999	22.890784	[]	wd:Q98601402
amh_26c	6599064	Haarlem, fort 		127.968556	-3.641472	[]	wd:Q104534019
amh_110c	6599065	Halve maan, fort				[]	
amh_107c	6599066	Hammenhiel, fort		79.84794	9.71169	[]	wd:Q12973620
amh_512c	6599067	Hanwella, fort	LK	80.082369	6.909205	[]	wd:Q18708372
amh_94c	6599068	Hardenberg, fort		127.942815	-3.349778	[]	wd:Q104534069
amh_9037c	6599069	Harderwijk, fort		128.91686	-3.335951	[]	wd:Q104534274
amh_55c	6599070	Hersteller, fort	ID	110.504986	-7.325048	[]	wd:Q104534041
amh_34c	6599071	Hollandia, fort 		129.881002	-4.547392	[]	wd:Q104534027
amh_93c	6599072	Hollandia, fort 		128.68687	-3.583796	[]	wd:Q104534422
amh_197c	6599073	Hollandia, fort 		-62.992578	17.486233	[]	wd:Q104534137
amh_44c	6599074	Hollandia, fort 		127.388089	0.813967	[]	wd:Q1955002
amh_27c	6599075	Hoorn, fort 		128.472949	-3.51715	[]	wd:Q104534020
amh_279c	6599076	Huijs ter Hooge				[]	
amh_254c	6599077	Huis Nabij				[]	
amh_156c	6599078	Huis ter Hope, fort 	US	-72.7	41.75	[]	wd:Q104534106
amh_8892c	6599079	Hurley, fort	US	-74.061569	41.925741	[]	wd:Q104534262
amh_8754c	6599080	Indramayu, redoute	ID	108.354872	-6.306046	[]	wd:Q104534224
amh_46c	6599081	Jacatra, fort	ID	106.830611	-6.144628	[]	wd:Q104534033
amh_212c	6599082	Jacobus, fort	TT	-60.779901	11.221679	[]	wd:Q104534152
amh_8748c	6599083	Japara, fort	ID	110.666223	-6.585234	[]	wd:Q104534223
amh_8861c	6599084	Jemseg, fort	CA	-66.1	45.78333	[]	wd:Q3077893
amh_204c	6599085	Jenkinsbaai, fort		-62.999182	17.513695	[]	wd:Q104534144
amh_8918c	6599086	Jericoacoara, fort				[]	
amh_8935c	6599087	Jodenwacht, fort 	BR	-34.852994	-8.022379	[]	wd:Q104534266
amh_43c	6599088	Jonge Petrus Albertus, fort				[]	
amh_299c	6599089	Juffrouw de Bruyn	BR	-34.866887	-8.041521	[]	wd:Q104534213
amh_202c	6599090	Jussac, fort de		-62.993209	17.496002	[]	wd:Q104534142
amh_740c	6599091	Kajoe Meirah, fort	ID	127.372939	0.762256	[]	wd:Q2320942
amh_8778c	6599092	Kalimook, fort	ID	113.907134	-7.034753	[]	wd:Q104534233
amh_8756c	6599093	Kartasura, muren van	ID	110.740349	-7.55776	[]	
amh_129c	6599094	Keeten, fort	ID	106.791667	-6.166667	[]	wd:Q104534087
amh_235c	6599095	Kijck in de pot, fort 	BR	-34.88333333	-8.1	[]	wd:Q104534171
amh_312c	6599096	Kijck in de pot, fort 				[]	
amh_132c	6599097	Kijckuit, fort	ZA	18.485563	-33.890528	[]	wd:Q104534090
amh_8937c	6599098	Kijk in den Pot, fort 		129.884643	-4.534211	[]	wd:Q104534267
amh_8888c	6599099	Kinderhook, stenen fort bij	US	-73.781701	42.398651	[]	wd:Q104534258
amh_8889c	6599100	Kingston, fort	US	-74.018454	41.930867	[]	wd:Q104534259
amh_176c	6599101	Knipbaai, fort		-69.154564	12.346275	[]	wd:Q104534123
amh_283c	6599102	Knok, fort de	ZA	18.448593	-33.925606	[]	wd:Q104534203
amh_310c	6599103	Kostverlooren, fort				[]	
amh_8777c	6599104	Kota Lama, fort		134.21608	-5.70633	[]	wd:Q104534232
amh_149c	6599105	Kpone, fort bij	GH	0.062538	5.688875	[]	wd:Q104534103
amh_167c	6599106	Kreek, batterij de	CW	-68.95	12.11666667	[]	wd:Q104534114
amh_33c	6599107	Kuijlenburg, fort		129.942346	-4.521623	[]	wd:Q104534026
amh_294c	6599108	Kyk Overal, fort	GY	-58.614392	6.435315	[]	wd:Q2926371
amh_10536c	6599109	La Reine, batterij 	GY	-58.179284	6.808049	[]	wd:Q104534292
amh_8938c	6599110	Lakui, fort		129.879066	-4.553656	[]	wd:Q104534268
amh_214c	6599111	Lampsinsberg, fort		-60.71666667	11.16666667	[]	wd:Q104534154
amh_8939c	6599112	Landkasteel, fort 	BR	-34.871214	-8.057697	[]	wd:Q104534269
amh_8824c	6599113	Leiden, fort 	ID	122.914278	0.850631	[]	wd:Q104534236
amh_295c	6599114	Leyden, redoute 	SR	-55.130281	5.931657	[]	wd:Q104534211
amh_115c	6599115	Lijdzaamheid, fort 	GH	-0.72939	5.28532	[]	wd:Q954593
amh_100c	6599116	Lijdzaamheid, fort 	MZ	32.58333333	-25.96666667	[]	wd:Q23304558
amh_207c	6599117	Lucia, fort		-62.95663	17.492998	[]	wd:Q104534147
amh_28c	6599118	Lyden, fort 	ID	128.177993	-3.583504	[]	wd:Q104534021
amh_282c	6599119	Madasera, fort	IN			[]	
amh_61c	6599120	Mandasa, fort				[]	
amh_305c	6599121	Marbongh, fort zonder naam				[]	
amh_10542c	6599122	Maricary	BR	-50.439663	2.016647	[]	wd:Q104534297
amh_306c	6599123	Mariecque, fort		127.367427	0.669048	[]	wd:Q104534216
amh_8853c	6599124	Massapeage, fort 	US	-73.461068	40.652936	[]	wd:Q104534237
amh_103c	6599125	Mauritius, fort 		127.419944	0.36713	[]	wd:Q104534076
amh_249c	6599126	Maurits, fort 	BR	-36.584884	-10.292393	[]	wd:Q104534184
amh_8881c	6599127	Mecoponacka, fort	US	-75.383004	39.853623	[]	wd:Q104534251
amh_47c	6599128	Meester Cornelis, fort	ID	106.862536	-6.216072	[]	wd:Q2489986
amh_8c	6599129	Middelburg, fort 	ID	128.253834	-3.631033	[]	wd:Q104534009
amh_9203c	6599130	Middelpunt, fort 	ID	106.811134	-6.134643	[]	wd:Q104534279
amh_8880c	6599131	Middletown, fort		-73.989927	40.387036	[]	wd:Q104534250
amh_139c	6599132	Mols, fort	AO	13.122545	-9.280305	[]	wd:Q104534096
amh_303c	6599133	Monte Calvário, fort				[]	
amh_8934c	6599134	Montenegro, fort 	BR	-34.846329	-8.015844	[]	wd:Q10284250
amh_111c	6599135	Mosselstein, fort		50.33333333	29.23333333	[]	wd:Q2242122
amh_311c	6599136	Naos eiland, fort zonder naam				[]	
amh_152c	6599137	Nassau, fort 	US	-73.754613	42.635678	[]	wd:Q2256755
amh_227c	6599138	Nassau, fort 	BR	-52.268967	-1.54556	[]	wd:Q104534496
amh_14c	6599139	Nassau, fort 		129.897786	-4.52822	[]	wd:Q16773101
amh_261c	6599140	Nassau, fort 	GY	-57.66248	5.747458	[]	wd:Q3395011
amh_161c	6599141	Nassau, fort 	US	-75.127823	39.885965	[]	wd:Q104534477
amh_136c	6599142	Nassau, fort 		-17.400097	14.668659	[]	wd:Q104534459
amh_96c	6599143	Nassau, fort 		127.418606	0.478873	[]	wd:Q104534071
amh_124c	6599144	Nassau, fort 	GH	-1.2	5.13333	[]	wd:Q104534085
amh_192c	6599145	Nassau, fort 		-62.97977	17.46815	[]	wd:Q104534488
amh_304c	6599146	Nassauw, fort 				[]	
amh_200c	6599147	Natural fort		-63.251435	17.616814	[]	wd:Q104534140
amh_238c	6599148	Nazareth, fort	BR	-34.945059	-8.35855	[]	wd:Q104534173
amh_8871c	6599149	New Amsterdam City Hall		-74.010385	40.703365	[]	wd:Q104534248
amh_263c	6599150	Nieuw Amsterdam, fort 	SR	-55.091663	5.888229	[]	wd:Q2476520
amh_8870c	6599151	Nieuw Amsterdam, muren van		-74.011638	40.707643	[]	wd:Q104534247
amh_112c	6599152	Nieuw-Orangieën, fort				[]	
amh_245c	6599153	Nieuwe Kerk, fort	BR	-35.4	-9.033333333	[]	wd:Q104534180
amh_87c	6599154	Nieuwendam, fort				[]	
amh_9696c	6599155	Noord-Holland, fort		121.760687	25.15447	[]	wd:Q104534286
amh_218c	6599156	Noorderfort, fort 		-34.83793	-7.696304	[]	wd:Q104534158
amh_48c	6599157	Noordwijk, fort	ID	106.830599	-6.167893	[]	wd:Q104534034
amh_29c	6599158	Nootwijk, fort 	ID	128.185899	-3.697025	[]	wd:Q104534022
amh_278c	6599159	Nossa Senhora da Conceicao, fort		-34.858408	-7.808724	[]	wd:Q104534200
amh_247c	6599160	Nossa Senhora dos Remedios, fort		-32.41666667	-3.833333333	[]	wd:Q104534182
amh_256c	6599161	Nova Zeelandia, fort				[]	
amh_8882c	6599162	Nya Gothenborgh, fort 	US	-75.303351	39.854725	[]	wd:Q104534252
amh_159c	6599163	Nya Korsholm, fort	US	-75.212894	39.896528	[]	wd:Q104534108
amh_8884c	6599164	Nya, Vasa, fort 	US	-75.215746	39.913239	[]	wd:Q104534254
amh_8726c	6599165	Oma, fort 		128.432202	-3.628767	[]	wd:Q104534221
amh_8774c	6599166	Onrust, fort Eiland		106.734878	-6.033322	[]	wd:Q104534227
amh_12c	6599167	Ontmoeting, fort	ID	110.404703	-7.129309	[]	wd:Q104534013
amh_102c	6599168	Oosteinde, fort	ID	130.696396	-3.810367	[]	wd:Q104534075
amh_21c	6599169	Oostenburgh, fort		81.23361111	8.540277778	[]	wd:Q104534017
amh_141c	6599170	Orange, fort 		-17.398004	14.664596	[]	wd:Q100365641
amh_153c	6599171	Oranje, fort 	US	-73.750404	42.644629	[]	wd:Q693096
amh_211c	6599172	Oranje, fort 	BR	-52.235997	-1.740581	[]	wd:Q104534151
amh_221c	6599173	Oranje, fort 		-34.83914	-7.810281	[]	wd:Q1438646
amh_269c	6599174	Oranje, fort 		-62.986531	17.481968	[]	wd:Q2730234
amh_120c	6599175	Oranje, fort 		-1.707317	4.935696	[]	wd:Q2182050
amh_74c	6599176	Oranje, fort 		127.386719	0.792885	[]	wd:Q1954949
amh_9c	6599177	Overburg, fort		127.98198	-3.38981	[]	wd:Q104534010
amh_8872c	6599178	Oyster Bay, fort	US	-73.531093	40.87489	[]	wd:Q104534249
amh_302c	6599179	Padjajaram, fort				[]	
amh_203c	6599180	Panga, fort		-62.989206	17.494509	[]	wd:Q104534143
amh_264c	6599181	Para, fort	SR	-55.129291	5.748391	[]	wd:Q104534191
amh_242c	6599182	Paripueira, fort bij		-35.53333333	-9.466666667	[]	wd:Q104534177
amh_8859c	6599183	Pentagouet, fort		-68.803178	44.384758	[]	wd:Q682161
amh_126c	6599184	Philippina, fort		101.969427	2.386835	[]	wd:Q104534086
amh_130c	6599185	Philippina, fort 	ID	106.797367	-6.59901	[]	wd:Q104534454
amh_275c	6599186	Piet Heijn, fort	SR	-55.149493	5.955766	[]	wd:Q104534199
amh_181c	6599187	Pieter, batterij		-63.041314	18.016345	[]	wd:Q104534127
amh_83c	6599188	Pijl, fort				[]	wd:Q16314134
amh_173c	6599189	Piscaderisbaai, fort		-68.969243	12.121137	[]	wd:Q104534120
amh_8779c	6599190	Plered, muren van	ID	110.404455	-7.871111	[]	
amh_240c	6599191	Pontael, fort	BR	-34.95723	-8.363289	[]	wd:Q104534175
amh_174c	6599192	Porto Marie, fort	CW	-69.08581	12.220911	[]	wd:Q104534121
amh_8780c	6599193	Prins Hendrik, fort		104.439409	0.926535	[]	wd:Q104534234
amh_91c	6599194	Providentie, fort	ID	112.75	-7.233333333	[]	wd:Q104534067
amh_85c	6599195	Provintia, fort 	TW	120.20225	22.9971	[]	wd:Q714431
amh_168c	6599196	Punta Brava, batterij	CW	-68.95	12.11666667	[]	wd:Q104534115
amh_296c	6599197	Purmerend, redoute 	SR	-55.10821	5.877718	[]	wd:Q104534212
amh_9051c	6599198	Puwati, fort	ID	127.441676	0.336094	[]	wd:Q104534275
amh_49c	6599199	Quaal, fort	ID	106.695048	-6.036896	[]	wd:Q104534035
amh_8940c	6599200	Recife, Stadswal van	BR	-34.870917	-8.06153	[]	wd:Q104534270
amh_251c	6599201	Recovery, fort		-64.676015	18.386472	[]	wd:Q104534186
amh_8886c	6599202	Redoubt at the Fifth Kill, fort	US	-73.737372	42.659716	[]	wd:Q104534256
amh_8920c	6599203	Reis Magos, belegeringswerken tegen het fort van	BR	-35.198381	-5.758497	[]	wd:Q104534263
amh_8885c	6599204	Rensselaersstein, fort 	US	-73.78545	42.464333	[]	wd:Q104534255
amh_220c	6599205	Restinga, fort		-34.848731	-6.978686	[]	wd:Q104534160
amh_268c	6599206	Retrachement, fort het	CW	-68.91666667	12.11666667	[]	wd:Q104534193
amh_19c	6599207	Revenge, fort		129.773855	-4.518957	[]	wd:Q104534015
amh_9320c	6599208	Rijswijk, fort 	ID	106.818222	-6.164444	[]	wd:Q104534511
amh_50c	6599209	Rijswijk, fort 	ID	106.820411	-6.167444	[]	wd:Q104534036
amh_237c	6599210	Rio Formoso, fort aan	BR	-35.06666667	-8.583333333	[]	wd:Q104534172
amh_246c	6599211	Rio S. Francisco, wambuis	BR	-36.587631	-10.307066	[]	wd:Q104534181
amh_8890c	6599212	Rondout, fort 	US	-73.966001	41.927401	[]	wd:Q104534260
amh_5c	6599213	Rotterdam, fort 		127.932339	-3.749477	[]	wd:Q104534006
amh_60c	6599214	Rotterdam, fort 		119.405556	-5.13418	[]	wd:Q29771
amh_273c	6599215	Rotterdam, fort 		-62.992717	17.48653	[]	wd:Q104534197
amh_274c	6599216	Royale, fort		-62.99282	17.487566	[]	wd:Q104534198
amh_8951c	6599217	Rum, fort		127.386556	0.741806	[]	wd:Q104534272
amh_142c	6599218	Ruychaver, fort	GH	-2.2	5.033333333	[]	wd:Q104534097
amh_248c	6599219	S. Cristovão, fort bij	BR	-37.16666667	-10.98333333	[]	wd:Q104534183
amh_267c	6599220	S. Louis, fort 		-52.337361	4.937411	[]	wd:Q104534192
amh_9052c	6599221	Saboga, fort	ID	127.438666	1.135091	[]	wd:Q104534276
amh_250c	6599222	San Felipe del Morro, fort		-66.124184	18.471102	[]	wd:Q550502
amh_169c	6599223	Santa Anna's dorp, fort bij	CW	-68.91666667	12.11666667	[]	wd:Q104534116
amh_137c	6599224	Santa Cruz, fort	CW	-69.14838	12.305161	[]	wd:Q104534094
amh_219c	6599225	Sao Luis, fort	BR	-44.26666667	-2.566666667	[]	wd:Q104534159
amh_8860c	6599226	Schenectady, fort	US	-73.9712078	42.8233358	[]	wd:Q104534238
amh_210c	6599227	Schildpadsbaai, fort		-62.96666667	17.46666667	[]	wd:Q104534150
amh_224c	6599228	Schoonenburg, fort 	BR	-38.525358	-3.723003	[]	wd:Q104534162
amh_9224c	6599229	Semarang, verdedigingswerken van	ID	110.425665	-6.967491	[]	wd:Q104534282
amh_223c	6599230	Siara, fort 	BR	-38.595078	-3.706861	[]	wd:Q104534161
amh_9053c	6599231	Sidangoli, fort		127.501692	0.886364	[]	wd:Q104534277
amh_151c	6599232	Singelenburgh, fort	GH	0.993564	5.921362	[]	wd:Q1438675
amh_291c	6599233	Sint George, fort	BR	-34.871214	-8.057697	[]	
amh_183c	6599234	Slachtbaai, fort	NL	-68.36666667	12.26666667	[]	wd:Q104534129
amh_9321c	6599235	Slingerland, fort	ID	106.839583	-6.122075	[]	wd:Q104534284
amh_266c	6599236	Sommelsdijk, fort	SR	-54.865408	5.86199	[]	wd:Q2485319
amh_18c	6599237	Speelwijk, fort	ID	106.150679	-6.030973	[]	wd:Q104534014
amh_127c	6599238	St. Angelo, fort		75.371895	11.854216	[]	wd:Q2663176
amh_116c	6599239	St. Antonio, fort	GH	-2.2444	4.868	[]	wd:Q1998460
amh_118c	6599240	St. George, fort		-1.34808	5.082676	[]	wd:Q1438772
amh_177c	6599241	St. Michiel, fort		-68.999655	12.14362	[]	wd:Q104534124
amh_122c	6599242	St. Sebastian, fort	GH	-1.621061	5.029111	[]	wd:Q104534083
amh_98c	6599243	Starfort, fort	LK	80.53333333	5.95	[]	wd:Q104534072
amh_284c	6599244	Sterrenschans, fort 	ID	106.789771	-6.142521	[]	wd:Q104534204
amh_216c	6599245	Sterrenschans, fortje bij de Rode Klipbaai		-60.71666667	11.16666667	[]	wd:Q104534156
amh_215c	6599246	Sterreschans, fort 	TT	-60.734839	11.18337	[]	wd:Q104534155
amh_95c	6599247	Storm, fort 		129.920694	-4.566722	[]	wd:Q104534070
amh_243c	6599248	Suassy, fort	BR	-35.541698	-9.462312	[]	wd:Q104534178
amh_8757c	6599249	Surakarta, muren van	ID	110.827792	-7.578239	[]	
amh_42c	6599250	Surosowan, fort	ID	106.15561	-6.03814	[]	
amh_8865c	6599251	Swanendael, fort	US	-75.139055	38.77404	[]	wd:Q104534242
amh_736c	6599252	Tabanio, fort	ID	114.61094	-3.75847	[]	wd:Q51696483
amh_743c	6599253	Tabelolo, fort	ID	127.38749	0.277976	[]	wd:Q104534220
amh_76c	6599254	Tafasoho, fort		127.347302	0.328697	[]	wd:Q104534054
amh_9055c	6599255	Tahula, fort		127.442311	0.648137	[]	wd:Q104534278
amh_9219c	6599256	Takome, fort		127.314125	0.845452	[]	wd:Q104534280
amh_483c	6599257	Tangerang, fort	ID	106.629597	-6.174639	[]	
amh_8776c	6599258	Tatas, fort	ID	114.59003	-3.31911	[]	wd:Q104534231
amh_8775c	6599259	Tegal, fort	ID	109.13819	-6.85438	[]	wd:Q104534229
amh_280c	6599260	Tent Bay, oude fort		-63.25	17.61666667	[]	wd:Q104534201
amh_225c	6599261	Tocujos eiland, fort op				[]	
