id	title	title_source	title_uri	ccodes	matches	variants	types	aat_types	parent_name	lon	lat	geo_source	description
8628133	Muyu Shuiku	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8628133	CN	tgn:8628133	Muyu Shuiku;沐浴水库	reservoir	300006191	Shandong, Zhongguo, Asia, World	120.7395	37.071134	Getty TGN Jun 2017	
8628416	Sangang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8628416	CN	tgn:8628416	San-kang;Sangang	inhabited place	300008347	Jilin, Zhongguo, Asia, World	124.9	44.1	Getty TGN Jun 2017	
8628484	Shangheyan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8628484	CN	tgn:8628484	Shangheyan	inhabited place	300008347	Ningxia, Zhongguo, Asia, World	105.083333	37.433333	Getty TGN Jun 2017	
8628591	Jiaqiao Ling	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8628591	CN	tgn:8628591	Jiaqiao Ling	mountain	300008795	Guangxi, Zhongguo, Asia, World	110.166667	24.833333	Getty TGN Jun 2017	
8632415	Mashan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8632415	CN	tgn:8632415	Mashan;麻山	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	114.870598	29.236983	Getty TGN Jun 2017	
8632970	Minjiatian	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8632970	CN	tgn:8632970	Minjiatian;闵家田	inhabited place	300008347	Hubei, Zhongguo, Asia, World	114.347087	30.936902	Getty TGN Jun 2017	
8633339	Baofan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8633339	CN	tgn:8633339	Baofan;鲍畈	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	114.485079	29.040927	Getty TGN Jun 2017	
8633366	Dawu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8633366	CN	tgn:8633366	Dawu;大屋	inhabited place	300008347	Hubei, Zhongguo, Asia, World	114.928656	29.551141	Getty TGN Jun 2017	
8633419	Wangxiwan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8633419	CN	tgn:8633419	Wangxiwan;王细塆	inhabited place	300008347	Hubei, Zhongguo, Asia, World	115.301972	30.222349	Getty TGN Jun 2017	
8633920	Tiantou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8633920	CN	tgn:8633920	Tiantou;田头	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	114.820769	28.204384	Getty TGN Jun 2017	
8634584	Yaoliping	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8634584	CN	tgn:8634584	Yaoliping;瑶里坪	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	112.319167	24.576111	Getty TGN Jun 2017	
8634590	Jindui	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8634590	CN	tgn:8634590	Jindui;金堆	inhabited place	300008347	Hainan, Zhongguo, Asia, World	110.669053	19.852336	Getty TGN Jun 2017	
8634728	Huangshan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8634728	CN	tgn:8634728	Huangshan;黄山	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	114.863502	28.222404	Getty TGN Jun 2017	
8635259	Linjiazhuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8635259	CN	tgn:8635259	Linjiazhuang;林家庄	inhabited place	300008347	Hubei, Zhongguo, Asia, World	115.055273	30.149811	Getty TGN Jun 2017	
8635300	Potou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8635300	CN	tgn:8635300	Potou;坡头	inhabited place	300008347	Hainan, Zhongguo, Asia, World	110.878279	19.848374	Getty TGN Jun 2017	
8635367	Bapu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8635367	CN	tgn:8635367	Bapu;巴铺	inhabited place	300008347	Hubei, Zhongguo, Asia, World	114.844796	30.824336	Getty TGN Jun 2017	
8635459	Chengjiabang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8635459	CN	tgn:8635459	Chengjiabang;成家浜	inhabited place	300008347	Jiangsu, Zhongguo, Asia, World	121.113295	31.514048	Getty TGN Jun 2017	
8636166	Huzui	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8636166	CN	tgn:8636166	Huzui;胡咀	inhabited place	300008347	Hubei, Zhongguo, Asia, World	115.424434	30.30345	Getty TGN Jun 2017	
8636264	Datong Shuiku	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8636264	CN	tgn:8636264	Datong Shuiku;大同水库	reservoir	300006191	Hainan, Zhongguo, Asia, World	110.115898	19.425193	Getty TGN Jun 2017	
8636605	Yejia Cangfang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8636605	CN	tgn:8636605	Yejia Cangfang;叶家仓房	inhabited place	300008347	Hubei, Zhongguo, Asia, World	111.458157	30.578944	Getty TGN Jun 2017	
8636708	Dawushu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8636708	CN	tgn:8636708	Dawushu;大屋舒	inhabited place	300008347	Hubei, Zhongguo, Asia, World	114.267535	29.620697	Getty TGN Jun 2017	
8636769	Qiujia	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8636769	CN	tgn:8636769	Qiujia;邱家	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	114.862675	29.211031	Getty TGN Jun 2017	
8636928	Zhangjialong	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8636928	CN	tgn:8636928	Zhangjialong;张家垄	inhabited place	300008347	Hubei, Zhongguo, Asia, World	115.076581	29.848024	Getty TGN Jun 2017	
8636946	Baoshuxia	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8636946	CN	tgn:8636946	Baoshuxia;保树下	inhabited place	300008347	Hubei, Zhongguo, Asia, World	115.361903	29.810546	Getty TGN Jun 2017	
8637903	Jiniushu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8637903	CN	tgn:8637903	Jiniushu;寄牛树	inhabited place	300008347	Hubei, Zhongguo, Asia, World	115.304653	30.3076	Getty TGN Jun 2017	
8639190	Huangzhutouxia	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8639190	CN	tgn:8639190	Huangzhutouxia;黄竹头下	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	114.420562	28.613978	Getty TGN Jun 2017	
8639565	Shangshishan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8639565	CN	tgn:8639565	Shangshishan;上石山	inhabited place	300008347	Hubei, Zhongguo, Asia, World	115.164562	29.732285	Getty TGN Jun 2017	
8639610	Ganmaling	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8639610	CN	tgn:8639610	Ganmaling;赶马岭	inhabited place	300008347	Hubei, Zhongguo, Asia, World	114.038494	30.61803	Getty TGN Jun 2017	
8639834	Xinyang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8639834	CN	tgn:8639834	Xinyang;新阳	inhabited place	300008347	Shanghai, Zhongguo, Asia, World	121.149064	31.108085	Getty TGN Jun 2017	
8640091	Zhujialing	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8640091	CN	tgn:8640091	Zhujialing;朱家岭	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	114.27147	28.887855	Getty TGN Jun 2017	
8640157	Shilipu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8640157	CN	tgn:8640157	Shilipu;十里铺	inhabited place	300008347	Hubei, Zhongguo, Asia, World	111.460349	30.365334	Getty TGN Jun 2017	
8640593	Houjiaxiang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8640593	CN	tgn:8640593	Houjiaxiang;侯家巷	inhabited place	300008347	Jiangsu, Zhongguo, Asia, World	121.047835	31.700719	Getty TGN Jun 2017	
8641229	Shijiabian	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8641229	CN	tgn:8641229	Shijiabian;施家边	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	114.977893	29.110465	Getty TGN Jun 2017	
8641275	Shihu Xidu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8641275	CN	tgn:8641275	Shihu Xidu;石湖溪渡	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	115.162415	29.62067	Getty TGN Jun 2017	
8642273	Rongwu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8642273	CN	tgn:8642273	Rongwu;荣物	inhabited place	300008347	Hainan, Zhongguo, Asia, World	110.079779	19.908812	Getty TGN Jun 2017	
8642282	Meiru	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8642282	CN	tgn:8642282	Meiru;美儒	inhabited place	300008347	Hainan, Zhongguo, Asia, World	110.146452	19.970841	Getty TGN Jun 2017	
8642296	Tanjia Dadi	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8642296	CN	tgn:8642296	Tanjia Dadi;谭家大底	inhabited place	300008347	Jiangsu, Zhongguo, Asia, World	121.524551	31.892939	Getty TGN Jun 2017	
8642589	Zhangjiawan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8642589	CN	tgn:8642589	Zhangjiawan;张家塆	inhabited place	300008347	Hubei, Zhongguo, Asia, World	114.368105	30.210274	Getty TGN Jun 2017	
8642914	Jiudi	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8642914	CN	tgn:8642914	Jiudi;旧地	inhabited place	300008347	Hainan, Zhongguo, Asia, World	109.253191	19.658498	Getty TGN Jun 2017	
8642940	Niuxingwan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8642940	CN	tgn:8642940	Niuxingwan;牛行塆	inhabited place	300008347	Hubei, Zhongguo, Asia, World	115.175838	30.361144	Getty TGN Jun 2017	
8643022	Zaoyi	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8643022	CN	tgn:8643022	Zaoyi;造谊	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	115.017598	29.301482	Getty TGN Jun 2017	
8643711	Zhangyu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8643711	CN	tgn:8643711	Zhangyu;张郁	inhabited place	300008347	Hubei, Zhongguo, Asia, World	114.513268	29.935645	Getty TGN Jun 2017	
8643742	Huaqiao	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8643742	CN	tgn:8643742	Huaqiao;花桥	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	116.023904	27.827794	Getty TGN Jun 2017	
8643831	Yujiawan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8643831	CN	tgn:8643831	Yujiawan;于家塆	inhabited place	300008347	Hubei, Zhongguo, Asia, World	115.13685	30.387074	Getty TGN Jun 2017	
8644133	Chizhutang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8644133	CN	tgn:8644133	Chizhutang;赤竹塘	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	115.154722	24.129444	Getty TGN Jun 2017	
8644468	Huangjinling	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8644468	CN	tgn:8644468	Huangjinling;黄金岭	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	116.305614	27.901105	Getty TGN Jun 2017	
8645027	Zhaibei	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8645027	CN	tgn:8645027	Zhaibei;寨背	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	113.027778	25.243333	Getty TGN Jun 2017	
8645865	Chendong	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8645865	CN	tgn:8645865	Chendong;陈东	inhabited place	300008347	Shanghai, Zhongguo, Asia, World	120.912468	31.107439	Getty TGN Jun 2017	
8646042	Shihaowo	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8646042	CN	tgn:8646042	Shihaowo;世毫窝	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	113.025	25.082222	Getty TGN Jun 2017	
8646382	Zhujiayin	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8646382	CN	tgn:8646382	Zhujiayin;朱家垠	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	114.21687	29.217328	Getty TGN Jun 2017	
8646466	Gancha	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8646466	CN	tgn:8646466	Gancha;甘岔	inhabited place	300008347	Ningxia, Zhongguo, Asia, World	106.528261	36.011453	Getty TGN Jun 2017	
8646721	Yangjiajie	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8646721	CN	tgn:8646721	Yangjiajie;杨家街	inhabited place	300008347	Shanghai, Zhongguo, Asia, World	121.282052	30.96131	Getty TGN Jun 2017	
8646933	Baojiashe	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8646933	CN	tgn:8646933	Baojiashe;包家舍	inhabited place	300008347	Jiangsu, Zhongguo, Asia, World	120.046631	33.176401	Getty TGN Jun 2017	
8647335	Shangshizi	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8647335	CN	tgn:8647335	Shangshizi;上十字	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.791385	34.33807	Getty TGN Jun 2017	
8647754	Ruxu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8647754	CN	tgn:8647754	Ruxu;茹墟	inhabited place	300008347	Zhejiang, Zhongguo, Asia, World	121.093568	30.082267	Getty TGN Jun 2017	
8647833	Guizhu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8647833	CN	tgn:8647833	Guizhu;筀竹	inhabited place	300008347	Zhejiang, Zhongguo, Asia, World	121.07712	30.013097	Getty TGN Jun 2017	
8648070	Fenshui'ao	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8648070	CN	tgn:8648070	Fenshui'ao;分水坳	inhabited place	300008347	Guangdong, Zhongguo, Asia, World	115.304264	23.886212	Getty TGN Jun 2017	
8648125	Yangjiagaozhuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8648125	CN	tgn:8648125	Yangjiagaozhuang;杨家高庄	inhabited place	300008347	Gansu, Zhongguo, Asia, World	106.686552	36.57668	Getty TGN Jun 2017	
8648137	Baoziwan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8648137	CN	tgn:8648137	Baoziwan;堡子湾	inhabited place	300008347	Gansu, Zhongguo, Asia, World	106.832761	36.561211	Getty TGN Jun 2017	
8648256	Langdu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8648256	CN	tgn:8648256	Langdu;狼渡	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.63569	34.360133	Getty TGN Jun 2017	
8648614	Wushi Yicun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8648614	CN	tgn:8648614	Wushi Yicun;五十一村	inhabited place	300008347	Jilin, Zhongguo, Asia, World	130.14355	43.308013	Getty TGN Jun 2017	
8649014	Yanmaizhang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8649014	CN	tgn:8649014	Yanmaizhang;燕麦掌	inhabited place	300008347	Gansu, Zhongguo, Asia, World	106.631701	36.708354	Getty TGN Jun 2017	
8649090	Nangang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8649090	CN	tgn:8649090	Nangang;南岗	inhabited place	300008347	Ningxia, Zhongguo, Asia, World	106.092876	36.235573	Getty TGN Jun 2017	
8649410	Zhaojiaduo	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8649410	CN	tgn:8649410	Zhaojiaduo;赵家垛	inhabited place	300008347	Jiangsu, Zhongguo, Asia, World	120.201141	32.609917	Getty TGN Jun 2017	
8649505	Jianshanzi	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8649505	CN	tgn:8649505	Jianshanzi;尖山子	mountain	300008795	Jilin, Zhongguo, Asia, World	129.828129	43.318253	Getty TGN Jun 2017	
8649575	Yangle	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8649575	CN	tgn:8649575	Yangle;洋仂	inhabited place	300008347	Fujian, Zhongguo, Asia, World	117.475898	26.714571	Getty TGN Jun 2017	
8649635	Zoukeng	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8649635	CN	tgn:8649635	Zoukeng;走坑	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	115.011444	26.804752	Getty TGN Jun 2017	
8650087	Chiniquan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8650087	CN	tgn:8650087	Chiniquan;赤泥泉	inhabited place	300008347	Shanxi, Zhongguo, Asia, World	112.47906	39.001258	Getty TGN Jun 2017	
8650736	Jiucaizhang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8650736	CN	tgn:8650736	Jiucaizhang;韭菜掌	inhabited place	300008347	Gansu, Zhongguo, Asia, World	106.706495	36.919853	Getty TGN Jun 2017	
8650820	Dazhangshang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8650820	CN	tgn:8650820	Dazhangshang;大掌上	inhabited place	300008347	Ningxia, Zhongguo, Asia, World	106.039265	36.715325	Getty TGN Jun 2017	
8651109	Gaoduo	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8651109	CN	tgn:8651109	Gaoduo;高垛	inhabited place	300008347	Jiangsu, Zhongguo, Asia, World	120.210789	32.593487	Getty TGN Jun 2017	
8651441	Xuejiazhuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8651441	CN	tgn:8651441	Xuejiazhuang;薛家庄	inhabited place	300008347	Shanxi, Zhongguo, Asia, World	112.564722	39.301997	Getty TGN Jun 2017	
8651460	Louziba	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8651460	CN	tgn:8651460	Louziba;楼子坝	inhabited place	300008347	Shanxi, Zhongguo, Asia, World	112.598724	39.183731	Getty TGN Jun 2017	
8651595	Zhengzhuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8651595	CN	tgn:8651595	Zhengzhuang;郑庄	inhabited place	300008347	Henan, Zhongguo, Asia, World	113.830722	33.001365	Getty TGN Jun 2017	
8651611	Yewangzhuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8651611	CN	tgn:8651611	Yewangzhuang;谒王庄	inhabited place	300008347	Henan, Zhongguo, Asia, World	113.204276	33.99867	Getty TGN Jun 2017	
8651908	Shuangxucun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8651908	CN	tgn:8651908	Shuangxucun;双徐村	inhabited place	300008347	Shanxi, Zhongguo, Asia, World	113.005623	39.048347	Getty TGN Jun 2017	
8651926	Haizicun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8651926	CN	tgn:8651926	Haizicun;海子村	inhabited place	300008347	Shanxi, Zhongguo, Asia, World	112.810905	39.008812	Getty TGN Jun 2017	
8652364	Majiawa	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8652364	CN	tgn:8652364	Majiawa;马家洼	inhabited place	300008347	Shanxi, Zhongguo, Asia, World	112.48884	39.721094	Getty TGN Jun 2017	
8652530	Zhangjiahe	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8652530	CN	tgn:8652530	Zhangjiahe;张家河	inhabited place	300008347	Ningxia, Zhongguo, Asia, World	106.182645	36.244799	Getty TGN Jun 2017	
8652645	Xiezhangyuan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8652645	CN	tgn:8652645	Xiezhangyuan;谢掌塬	inhabited place	300008347	Gansu, Zhongguo, Asia, World	107.403045	36.728467	Getty TGN Jun 2017	
8653286	Zhuanqiaocun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8653286	CN	tgn:8653286	Zhuanqiaocun;砖桥村	inhabited place	300008347	Henan, Zhongguo, Asia, World	113.854851	33.270904	Getty TGN Jun 2017	
8653785	Tuanjie Bazu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8653785	CN	tgn:8653785	Tuanjie Bazu;团结八组	inhabited place	300008347	Jiangsu, Zhongguo, Asia, World	120.548608	32.707267	Getty TGN Jun 2017	
8654304	Chaizhuang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8654304	CN	tgn:8654304	Chaizhuang;柴庄	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.645374	34.661849	Getty TGN Jun 2017	
8654335	Tielu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8654335	CN	tgn:8654335	Tielu;铁炉	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.446083	34.639831	Getty TGN Jun 2017	
8654822	Dayuwan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8654822	CN	tgn:8654822	Dayuwan;打鱼湾	inhabited place	300008347	Shanxi, Zhongguo, Asia, World	112.144607	39.803864	Getty TGN Jun 2017	
8656102	Dongqi	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8656102	CN	tgn:8656102	Dongqi;董其	inhabited place	300008347	Gansu, Zhongguo, Asia, World	107.641376	36.28436	Getty TGN Jun 2017	
8656182	Dian'ershang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8656182	CN	tgn:8656182	Dian'ershang;店儿上	inhabited place	300008347	Shanxi, Zhongguo, Asia, World	112.000728	39.047548	Getty TGN Jun 2017	
8656402	Doujiawa	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8656402	CN	tgn:8656402	Doujiawa;窦家洼	inhabited place	300008347	Jiangsu, Zhongguo, Asia, World	120.514535	32.875296	Getty TGN Jun 2017	
8656581	Potangwu	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8656581	CN	tgn:8656581	Potangwu;破塘坞	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	115.443002	26.558345	Getty TGN Jun 2017	
8656616	Shiyawan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8656616	CN	tgn:8656616	Shiyawan;石崖湾	inhabited place	300008347	Shanxi, Zhongguo, Asia, World	112.369035	39.434082	Getty TGN Jun 2017	
8657066	Qiulin	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8657066	CN	tgn:8657066	Qiulin;秋林	inhabited place	300008347	Shanxi, Zhongguo, Asia, World	113.928315	39.933067	Getty TGN Jun 2017	
8657253	Xujiashe	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8657253	CN	tgn:8657253	Xujiashe;徐家舍	inhabited place	300008347	Jiangsu, Zhongguo, Asia, World	120.00327	32.852785	Getty TGN Jun 2017	
8657353	Xintun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8657353	CN	tgn:8657353	Xintun;新屯	inhabited place	300008347	Jilin, Zhongguo, Asia, World	128.960672	43.233444	Getty TGN Jun 2017	
8657366	Beidao	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8657366	CN	tgn:8657366	Beidao;北道	inhabited place	300008347	Jilin, Zhongguo, Asia, World	128.426276	42.561022	Getty TGN Jun 2017	
8657638	Chailinzui	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8657638	CN	tgn:8657638	Chailinzui;柴林嘴	inhabited place	300008347	Shanxi, Zhongguo, Asia, World	113.434708	39.391319	Getty TGN Jun 2017	
8657897	Hedamao	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8657897	CN	tgn:8657897	Hedamao;贺大峁	inhabited place	300008347	Shaanxi, Zhongguo, Asia, World	107.551563	36.838538	Getty TGN Jun 2017	
8658623	Luoziwan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8658623	CN	tgn:8658623	Luoziwan;骡子湾	inhabited place	300008347	Ningxia, Zhongguo, Asia, World	106.851285	36.069538	Getty TGN Jun 2017	
8658645	Nangouhao	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8658645	CN	tgn:8658645	Nangouhao;南沟壕	inhabited place	300008347	Ningxia, Zhongguo, Asia, World	106.363088	36.668865	Getty TGN Jun 2017	
8658815	Bingcaotai	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8658815	CN	tgn:8658815	Bingcaotai;冰草台	inhabited place	300008347	Shaanxi, Zhongguo, Asia, World	107.729878	36.909091	Getty TGN Jun 2017	
8659132	Fangshangcun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8659132	CN	tgn:8659132	Fangshangcun;坊上村	inhabited place	300008347	Fujian, Zhongguo, Asia, World	117.756701	26.895284	Getty TGN Jun 2017	
8659375	Xiwanzui	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8659375	CN	tgn:8659375	Xiwanzui;西湾咀	inhabited place	300008347	Gansu, Zhongguo, Asia, World	106.511768	36.314068	Getty TGN Jun 2017	
8659552	Madayuan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8659552	CN	tgn:8659552	Madayuan;马大塬	inhabited place	300008347	Gansu, Zhongguo, Asia, World	107.289696	36.404294	Getty TGN Jun 2017	
8659599	Chaoyang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8659599	CN	tgn:8659599	Chaoyang;朝阳	inhabited place	300008347	Gansu, Zhongguo, Asia, World	104.19885	34.858974	Getty TGN Jun 2017	
8660276	Shangwan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8660276	CN	tgn:8660276	Shangwan;上湾	inhabited place	300008347	Gansu, Zhongguo, Asia, World	106.678953	36.437648	Getty TGN Jun 2017	
8660877	Funingtun	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8660877	CN	tgn:8660877	Funingtun;福宁屯	inhabited place	300008347	Liaoning, Zhongguo, Asia, World	124.625479	42.653085	Getty TGN Jun 2017	
8660929	Huajia Buzi	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8660929	CN	tgn:8660929	Huajia Buzi;Huajiabaozi;花家堡子	inhabited place	300008347	Liaoning, Zhongguo, Asia, World	124.176258	40.450379	Getty TGN Jun 2017	
8661104	Pujiaying	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8661104	CN	tgn:8661104	Pujiaying;蒲家营	inhabited place	300008347	Shaanxi, Zhongguo, Asia, World	106.956953	33.108588	Getty TGN Jun 2017	
8661830	Hanjiagou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8661830	CN	tgn:8661830	Hanjiagou;韩家沟	inhabited place	300008347	Liaoning, Zhongguo, Asia, World	121.94309	39.134385	Getty TGN Jun 2017	
8662845	Laosonggou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8662845	CN	tgn:8662845	Laosonggou;老宋沟	inhabited place	300008347	Shaanxi, Zhongguo, Asia, World	106.587693	33.148338	Getty TGN Jun 2017	
8663003	Shangchang	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8663003	CN	tgn:8663003	Shangchang;上厂	inhabited place	300008347	Shaanxi, Zhongguo, Asia, World	109.834289	34.483705	Getty TGN Jun 2017	
8663216	Yunfeng	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8663216	CN	tgn:8663216	Yunfeng;云峰	inhabited place	300008347	Jiangxi, Zhongguo, Asia, World	115.989121	26.962208	Getty TGN Jun 2017	
8663491	Xiashantou	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8663491	CN	tgn:8663491	Xiashantou;下山头	inhabited place	300008347	Liaoning, Zhongguo, Asia, World	124.798055	40.4614	Getty TGN Jun 2017	
8663533	Dabali	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8663533	CN	tgn:8663533	Dabali;大八里	inhabited place	300008347	Liaoning, Zhongguo, Asia, World	121.279285	38.856872	Getty TGN Jun 2017	
8663584	Lishuyuan	Getty TGN Jun 2017	http://vocab.getty.edu/page/tgn/8663584	CN	tgn:8663584	Lishuyuan;梨树园	inhabited place	300008347	Liaoning, Zhongguo, Asia, World	123.233964	40.424663	Getty TGN Jun 2017	
